Text,Sentiment
"The rollercoaster of emotions that can arise during therapy sessions, from vulnerability to emotional exhaustion. #TherapyEmotions",1
Struggling with a constant need for control and fear of uncertainty. #ControlIssues,1
"""Depression has made me question if anyone would truly care or notice if I disappeared."" #FeelingInvisible",1
"Feeling invisible and unheard, as if my struggles are invalidated or overlooked. #InvisiblePain",1
Experiencing a loss of interest or pleasure in activities that used to bring joy. #LossOfInterest,1
It's hard to escape the grip of this darkness that engulfs me.,1
Feeling a sense of disconnection from your own body or physical sensations. #BodyDisconnection,1
"Struggling with communication in romantic relationships, finding it hard to express my needs and emotions. #CommunicationChallenges",1
Feeling a constant sense of sadness or emptiness that lingers throughout the day. #PersistentSadness,1
Struggling with feelings of helplessness or a lack of control over one's life. #SenseOfHelplessness,1
"""I've lost my appetite for food and find it difficult to nourish my body properly.""",1
Struggling with body-focused repetitive behaviors (BFRBs) as a manifestation of depression. #BFRBsAndDepression,1
"""I often find myself feeling empty and numb, as if I've lost all sense of purpose.""",1
Struggling with a lack of motivation or interest in personal self-care or grooming. #LackOfSelfCareMotivation,1
"""Depression has made it difficult for me to find joy in the simple pleasures of life."" #LostJoy",1
"Feeling emotionally numb, as if the colors of life have faded away. #EmotionalNumbness",1
"""I feel emotionally exhausted and drained, as if there's nothing left to give.""",1
"""I constantly question the point of it all. What's the purpose of life if it's filled with so much pain?""",1
Explaining my struggles to professors feels like admitting weakness. I fear judgment and lack of understanding. #ProfessorInteractions,1
Feeling a sense of disorientation or confusion. #Confusion,1
Experiencing a constant state of self-criticism and negative self-judgment. #SelfCriticism,1
"""I've lost my sense of purpose and struggle to find meaning in anything I do.""",1
Feeling a deep sense of regret or rumination over past mistakes or missed opportunities. #RegretAndRumination,1
I'm tired of carrying this heavy burden of sadness.,1
"""Sometimes it feels like I'm wearing a mask, pretending to be okay when I'm falling apart inside."" #MaskingThePain",1
Feeling a sense of loneliness even when surrounded by others. #Loneliness,1
"Negative thoughts swirl in my head like a relentless storm. Self-doubt and self-criticism become constant companions, eroding my self-esteem and confidence. I feel like a failure in every aspect of my life, unable to escape the grip of my own insecurities.",1
I've lost my sense of purpose in life.,1
"""It's hard to concentrate on my studies when my mind is consumed by negative thoughts."" #AcademicChallenges",1
Feeling trapped in a cycle of negative self-talk and self-sabotage. #NegativeSelfTalk,1
"The silence is deafening, and my thoughts are overwhelming.",1
"""Depression has affected my self-worth, making me question if I have any value or purpose."" #SelfWorthStruggles",1
"The struggle to engage in social activities and gatherings, finding it exhausting to mask my depression in social settings. #SocialMasking",1
Everything feels hopeless.,1
"""Sometimes I feel like I'm carrying the weight of the world on my shoulders, unable to find relief."" #WeightOfTheWorld",1
I'm constantly questioning my existence and purpose.,1
The world feels like a hostile place.,1
The world seems so dark and bleak.,1
"The difficulty in prioritizing self-care amidst the demands of academics, work, and personal life. #SelfCarePrioritization",1
Experiencing a sense of disconnection or detachment from nature or the natural world. #NatureDisconnection,1
"""Sometimes I feel like I'm a burden to my friends, constantly bringing them down with my own struggles."" #FriendshipBurden",1
"""I feel disconnected from my own emotions, as if I'm merely observing life rather than fully experiencing it.""",1
"Feeling like I'm missing out on the ""best years of my life"" due to depression stealing my joy. #LostYouth",1
My life feels like a never-ending dark tunnel.,1
I'm haunted by a constant sense of guilt and self-doubt.,1
Feeling misunderstood or unsupported by friends and family members. #LackOfSupport,1
I'm suffocating in this sea of loneliness.,1
"Struggling with feelings of abandonment or neglect from family members, intensifying my sense of loneliness. #FamilyNeglect",1
"""Sometimes I wish I could just disappear and escape from the pain of depression."" #EscapeFromDepression",1
Feeling overwhelmed by the constant pressure to achieve high grades and academic success. #GradePressure,1
No one understands the pain I'm going through.,1
"""It feels like there's a dark cloud constantly hanging over me, no matter how hard I try to shake it off.""",1
"""I often feel like I'm carrying the weight of the world on my shoulders, with no one to share the burden."" #BurdenedShoulders",1
"The pressure to meet family expectations and live up to their standards, creating immense stress and anxiety. #FamilyExpectations",1
The world feels like a hostile place that I don't belong in.,1
Navigating the process of finding the right therapist who understands my unique struggles and can provide effective support. #FindingTheRightTherapist,1
"I'm surrounded by darkness, and there's no way out.",1
Struggling with a lack of support or understanding from healthcare providers. #LackOfHealthcareSupport,1
Feeling a sense of hopelessness and despair about the future. #Hopelessness,1
"""Depression has made it hard for me to trust others, as I fear they'll judge or reject me."" #FearOfRejection",1
Feeling a sense of disconnection from the larger world or society. #SocietalDisconnection,1
Struggling with a constant need for validation or approval from others. #ValidationSeeking,1
"""I often feel like I'm walking on a tightrope, constantly on edge and afraid of losing my balance."" #ConstantAnxiety",1
"""I often feel like I'm dancing in the rain of sadness, unable to escape its relentless downpour."" #DancingInSadness",1
"The difficulty in opening up about my depression to friends, fearing their judgment or rejection. #OpeningUpChallenges",1
"""I often feel overwhelmed by even the smallest tasks, as if everything requires tremendous effort."" #OverwhelmingTasks",1
Experiencing a lack of motivation to engage in hobbies or pursue personal interests. #LackOfEngagement,1
Struggling with a lack of support or understanding from friends or loved ones. #LackOfSupportFromLovedOnes,1
"The struggle to maintain healthy sleep patterns, experiencing either insomnia or excessive sleepiness. #SleepDisruption",1
"""Sometimes it feels like I'm trapped in a never-ending cycle of sadness and despair."" #CycleOfDepression",1
"""Sometimes it feels like I'm trapped in a never-ending storm, with no shelter to protect me."" #StormWithin",1
"""I've lost my ability to experience joy. Even things that used to make me happy now feel empty and meaningless.""",1
"It's hard to remember the person I used to be, before depression took hold. #LostIdentity",1
"""I find it hard to connect with others and often feel a deep sense of loneliness, even when in a crowd.""",1
"""Depression has made it hard for me to trust others, as I fear they'll leave me just like everyone else."" #FearOfAbandonment",1
Feeling like life is passing by without meaning or purpose. #SenseOfMeaninglessness,1
Feeling a sense of restlessness or agitation. #Restlessness,1
Seeking accommodations for mental health feels daunting. I worry about being perceived as lazy or taking advantage of the system. #AccommodationHurdles,1
